PRODUCT,P_date,PURCHASING_HOSPITAL,PURCHASING_DEPARTMENT,N_Order,R_no,N_units,Cost,Total_product_purchase,Type_purchase,Type_logistic,PRODUCTO,P_code_CLASS,P_code_NUM,YEAR,MONTH,DAYOFMONTH,DAYOFYEAR,N_product_purchased
99808,02-08-2023,6,132,942083/23,178567.1,10,62.59,125.18,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,0.394355855,-0.516062391,20
99808,02-08-2023,15,15,941836/23,178567.1,10,62.59,187.77,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,0.394355855,-0.516062391,30
99808,02-08-2023,15,58,944576/23,178567.1,10,62.59,375.54,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,0.394355855,-0.516062391,60
99808,03-08-2023,14,12,948194/23,178567.1,10,62.59,625.9,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,0.571268215,-0.530730048,100
99808,04-08-2023,14,20,953002/23,178567.1,10,62.59,125.18,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,0.724792787,-0.545240439,20
99808,10-08-2023,15,17,973048/23,178567.1,10,62.59,312.95,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,0.89780454,-0.628762815,50
99808,14-08-2023,12,131,983663/23,178567.1,10,62.59,187.77,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,0.299363123,-0.680773409,30
99808,14-08-2023,14,56,985782/23,178567.1,10,62.59,751.08,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,0.299363123,-0.680773409,120
99808,16-08-2023,14,22,988178/23,178567.1,10,62.59,125.18,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-0.101168322,-0.70558361,20
99808,17-08-2023,5,19,991962/23,178567.1,10,62.59,125.18,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-0.299363123,-0.717676914,20
99808,18-08-2023,14,40,996789/23,178567.1,10,62.59,250.36,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-0.485301963,-0.729557554,40
99808,21-08-2023,14,32,1003288/23,178567.1,10,62.59,625.9,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-0.89780454,-0.763888613,100
99808,21-08-2023,14,25,1003277/23,178567.1,10,62.59,938.85,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-0.89780454,-0.763888613,150
99808,23-08-2023,14,45,1011297/23,178567.1,10,62.59,938.85,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-0.998716507,-0.785649855,150
99808,24-08-2023,14,43,1014950/23,178567.1,10,62.59,625.9,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-0.988468324,-0.796182864,100
99808,25-08-2023,14,31,1018687/23,178567.1,10,62.59,187.77,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-0.937752132,-0.806479946,30
99808,25-08-2023,14,28,1018693/23,178567.1,10,62.59,438.13,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-0.937752132,-0.806479946,70
99808,28-08-2023,15,29,1022519/23,178567.1,10,62.59,125.18,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-0.571268215,-0.835925479,20
99808,28-08-2023,15,15,1022520/23,178567.1,10,62.59,187.77,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-0.571268215,-0.835925479,30
99808,30-08-2023,14,42,1030720/23,178567.1,10,62.59,187.77,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-0.20129852,-0.85432217,30
99808,30-08-2023,14,50,1031508/23,178567.1,10,62.59,187.77,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-0.20129852,-0.85432217,30
99808,30-08-2023,15,17,1030726/23,178567.1,10,62.59,312.95,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-0.20129852,-0.85432217,50
99808,31-08-2023,15,16,1034242/23,178567.1,10,62.59,187.77,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-2.45E-16,-0.863142128,30
99808,31-08-2023,15,27,1034251/23,178567.1,10,62.59,500.72,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-2.45E-16,-0.863142128,80
99808,04-09-2023,14,44,1059719/23,178567.1,10,62.59,625.9,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,0.724792787,-0.895839291,100
99808,05-09-2023,15,41,1082030/23,178567.1,10,62.59,62.59,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,0.848644257,-0.903355802,10
99808,06-09-2023,11,113,1109451/23,178567.1,10,62.59,62.59,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,0.937752132,-0.91060463,10
99808,07-09-2023,15,58,1114854/23,178567.1,10,62.59,375.54,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,0.988468324,-0.917583626,60
99808,07-09-2023,14,12,1114825/23,178567.1,10,62.59,625.9,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,0.988468324,-0.917583626,100
99808,14-09-2023,15,29,1145304/23,178567.1,10,62.59,125.18,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,0.299363123,-0.958717817,20
99808,14-09-2023,12,131,1144836/23,178567.1,10,62.59,187.77,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,0.299363123,-0.958717817,30
99808,15-09-2023,14,22,1149365/23,178567.1,10,62.59,125.18,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,0.101168322,-0.963470549,20
99808,18-09-2023,10,155,1153328/23,178567.1,10,62.59,62.59,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,-0.485301963,-0.976010551,10
99808,19-09-2023,14,32,1159261/23,178567.1,10,62.59,625.9,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,-0.651372483,-0.979613692,100
99808,21-09-2023,14,25,1171195/23,178567.1,10,62.59,938.85,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,-0.89780454,-0.98594815,150
99808,22-09-2023,14,30,1176531/23,178567.1,10,62.59,312.95,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,-0.968077119,-0.98867759,50
99808,25-09-2023,6,76,1182204/23,178567.1,10,62.59,62.59,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,-0.937752132,-0.995105311,10
99808,25-09-2023,14,48,1182473/23,178567.1,10,62.59,375.54,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,-0.937752132,-0.995105311,60
99808,25-09-2023,15,15,1182515/23,178567.1,10,62.59,375.54,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,-0.937752132,-0.995105311,60
99808,25-09-2023,14,50,1182467/23,178567.1,10,62.59,688.49,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,-0.937752132,-0.995105311,110
99808,26-09-2023,10,149,1188181/23,178567.1,10,62.59,125.18,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,-0.848644257,-0.996658902,20
99808,27-09-2023,14,33,1205870/23,178567.1,10,62.59,312.95,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,-0.724792787,-0.997917161,50
99808,27-09-2023,5,14,1206222/23,178567.1,10,62.59,375.54,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,-0.724792787,-0.997917161,60
99808,27-09-2023,14,28,1205864/23,178567.1,10,62.59,438.13,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,-0.724792787,-0.997917161,70
99808,29-09-2023,14,23,1215752/23,178567.1,10,62.59,187.77,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,-0.394355855,-0.999546281,30
99808,29-09-2023,14,42,1214748/23,178567.1,10,62.59,187.77,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-1,-0.394355855,-0.999546281,30
99808,02-10-2023,6,147,1220962/23,178567.1,10,62.59,62.59,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,0.394355855,-0.999768502,10
99808,02-10-2023,14,44,1221156/23,178567.1,10,62.59,625.9,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,0.394355855,-0.999768502,100
99808,02-10-2023,14,49,1221165/23,178567.1,10,62.59,625.9,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,0.394355855,-0.999768502,100
99808,03-10-2023,14,24,1226461/23,178567.1,10,62.59,250.36,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,0.571268215,-0.999250011,40
99808,04-10-2023,15,41,1232832/23,178567.1,10,62.59,62.59,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,0.724792787,-0.998435421,10
99808,04-10-2023,6,153,1229510/23,178567.1,10,62.59,125.18,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,0.724792787,-0.998435421,20
99808,05-10-2023,14,20,1235539/23,178567.1,10,62.59,187.77,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,0.848644257,-0.997324973,30
99808,05-10-2023,14,12,1235542/23,178567.1,10,62.59,625.9,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,0.848644257,-0.997324973,100
99808,10-10-2023,15,58,1249207/23,178567.1,10,62.59,187.77,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,0.89780454,-0.987349442,30
99808,11-10-2023,11,113,1258911/23,178567.1,10,62.59,62.59,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,0.790775737,-0.984473817,10
99808,11-10-2023,11,114,1259857/23,178567.1,10,62.59,62.59,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,0.790775737,-0.984473817,10
99808,13-10-2023,14,53,1263622/23,178567.1,10,62.59,1877.7,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,0.485301963,-0.977848342,300
99808,17-10-2023,14,56,1279132/23,178567.1,10,62.59,375.54,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-0.299363123,-0.961129784,60
99808,18-10-2023,14,21,1284292/23,178567.1,10,62.59,62.59,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-0.485301963,-0.956234827,10
99808,18-10-2023,14,47,1284313/23,178567.1,10,62.59,187.77,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-0.485301963,-0.956234827,30
99808,24-10-2023,14,31,1304101/23,178567.1,10,62.59,312.95,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-0.988468324,-0.920971288,50
99808,25-10-2023,6,75,1313313/23,178567.1,10,62.59,187.77,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-0.937752132,-0.914127988,30
99808,27-10-2023,15,16,1323525/23,178567.1,10,62.59,625.9,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-0.724792787,-0.89963087,100
99808,31-10-2023,10,149,1335777/23,178567.1,10,62.59,125.18,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-2.45E-16,-0.867456355,20
99808,31-10-2023,14,23,1335334/23,178567.1,10,62.59,187.77,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-2.45E-16,-0.867456355,30
99808,31-10-2023,14,42,1334089/23,178567.1,10,62.59,187.77,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-2.45E-16,-0.867456355,30
99808,31-10-2023,14,33,1334099/23,178567.1,10,62.59,312.95,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-2.45E-16,-0.867456355,50
99808,31-10-2023,14,49,1335519/23,178567.1,10,62.59,625.9,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.866025404,-2.45E-16,-0.867456355,100
99808,02-11-2023,15,17,1338561/23,178567.1,10,62.59,312.95,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.5,0.394355855,-0.849817092,50
99808,03-11-2023,12,131,1343071/23,178567.1,10,62.59,187.77,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,2023,-0.5,0.571268215,-0.840618406,30
44200,03-01-2023,9,74,3945/23,421551,1,111.1022,555.511,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,0.5,0.571268215,0.051619667,5
44200,09-01-2023,11,151,13089/23,421551,1,111.1022,555.511,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,0.5,0.968077119,0.154308821,5
44200,13-01-2023,7,92,42104/23,421551,1,111.1022,1111.022,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,0.5,0.485301963,0.221921513,10
44200,16-01-2023,11,112,48781/23,421551,1,111.1022,555.511,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,0.5,-0.101168322,0.271958158,5
44200,01-02-2023,11,136,125134/23,421551,1,111.1022,222.2044,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,0.866025404,0.20129852,0.523415607,2
44200,10-02-2023,11,112,167078/23,421551,1,111.1022,555.511,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,0.866025404,0.89780454,0.648629561,5
44200,15-02-2023,11,136,184157/23,421551,1,111.1022,222.2044,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,0.866025404,0.101168322,0.711656622,2
44200,20-02-2023,4,111,207914/23,421551,1,111.1022,444.4088,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,0.866025404,-0.790775737,0.769414827,4
44200,20-03-2023,7,10,358564/23,421551,1,111.1022,555.511,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,1,-0.790775737,0.977848342,5
44200,28-03-2023,7,5,390302/23,421551,1,111.1022,444.4088,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,1,-0.571268215,0.997324973,4
44200,04-04-2023,11,113,428763/23,421551,1,111.1022,555.511,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,0.866025404,0.724792787,0.998879716,5
44200,10-04-2023,10,155,441579/23,421551,1,111.1022,222.2044,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,0.866025404,0.89780454,0.98867759,2
44200,17-04-2023,11,67,471893/23,421551,1,111.1022,555.511,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,0.866025404,-0.299363123,0.963470549,5
44200,19-04-2023,11,112,485975/23,421551,1,111.1022,555.511,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,0.866025404,-0.651372483,0.953680997,5
44200,25-04-2023,11,112,512788/23,421551,1,111.1022,555.511,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,0.866025404,-0.937752132,0.917583626,5
44200,25-04-2023,11,151,512808/23,421551,1,111.1022,555.511,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,0.866025404,-0.937752132,0.917583626,5
44200,26-04-2023,11,67,517538/23,421551,1,111.1022,555.511,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,0.866025404,-0.848644257,0.91060463,5
44200,15-05-2023,11,168,596611/23,421551,1,111.1022,2222.044,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,0.5,0.101168322,0.729557554,20
44200,16-05-2023,7,92,605751/23,421551,1,111.1022,333.3066,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,0.5,-0.101168322,0.717676914,3
44200,18-05-2023,7,10,619689/23,421551,1,111.1022,555.511,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,0.5,-0.485301963,0.693281227,5
44200,23-06-2023,11,152,780629/23,421551,1,145.2,726,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,1.22E-16,-0.998716507,0.145799197,5
44200,26-06-2023,7,92,787545/23,421551,1,145.2,726,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,1.22E-16,-0.848644257,0.09453675,5
44200,04-07-2023,4,150,820318/23,421551,1,145.2,580.8,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,-0.5,0.724792787,-0.043022233,4
44200,05-07-2023,10,155,830169/23,421551,1,145.2,435.6,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,-0.5,0.848644257,-0.060213277,3
44200,26-07-2023,9,74,905364/23,421551,1,145.2,726,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,-0.5,-0.848644257,-0.409355959,5
44200,01-08-2023,9,74,939687/23,421551,1,145.2,726,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,-0.866025404,0.20129852,-0.501241813,5
44200,08-08-2023,11,152,966146/23,421551,1,145.2,726,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,-0.866025404,0.998716507,-0.601624063,5
44200,08-08-2023,9,74,965288/23,421551,1,145.2,726,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,-0.866025404,0.998716507,-0.601624063,5
44200,23-08-2023,9,74,1011382/23,421551,1,145.2,726,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,-0.866025404,-0.998716507,-0.785649855,5
44200,13-10-2023,11,152,1265103/23,421551,1,145.2,726,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,-0.866025404,0.485301963,-0.977848342,5
44200,31-10-2023,7,5,1336295/23,421551,1,145.2,580.8,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,2023,-0.866025404,-2.45E-16,-0.867456355,4
42922,09-01-2023,11,153,16665/23,ABT1055,5,2458.5,4917,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,0.5,0.968077119,0.154308821,10
42922,24-01-2023,18,108,84626/23,409721,3,1633.22,3266.44,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,0.5,-0.988468324,0.401487989,6
42922,07-02-2023,7,5,145216/23,ABT1055,5,2458.5,2458.5,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,0.866025404,0.988468324,0.60847687,5
42922,08-02-2023,11,113,152407/23,409721,3,1633.22,1633.22,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,0.866025404,0.998716507,0.622046748,3
42922,14-02-2023,18,174,177907/23,409721,3,1633.22,1633.22,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,0.866025404,0.299363123,0.699458327,3
42922,01-03-2023,18,108,251129/23,409721,3,1633.22,4899.66,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,1,0.20129852,0.858763958,9
42922,16-03-2023,18,174,345579/23,409721,3,1633.22,1633.22,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,1,-0.101168322,0.961129784,3
42922,27-03-2023,11,153,386019/23,ABT1055,5,2458.5,4917,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,1,-0.724792787,0.995918996,10
42922,27-04-2023,11,171,522286/23,ABT1055,5,2458.5,2458.5,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,0.866025404,-0.724792787,0.903355802,5
42922,09-05-2023,18,108,572527/23,409721,3,1633.22,1633.22,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,0.5,0.968077119,0.796182864,3
42922,15-05-2023,18,174,601709/23,409721,3,1633.22,1633.22,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,0.5,0.101168322,0.729557554,3
42922,16-05-2023,18,108,608054/23,409721,3,1633.22,1633.22,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,0.5,-0.101168322,0.717676914,3
42922,19-05-2023,7,5,622102/23,ABT1055,5,2458.5,4917,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,0.5,-0.651372483,0.680773409,10
42922,16-06-2023,18,174,748175/23,409721,3,1772.044,1772.044,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,1.22E-16,-0.101168322,0.263665493,3
42922,24-06-2023,18,174,781282/23,409721,3,1772.044,1772.044,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,1.22E-16,-0.988468324,0.128748177,3
42922,18-07-2023,11,153,874160/23,ABT1055,5,2458.5,4917,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,-0.5,-0.485301963,-0.280230675,10
42922,21-07-2023,11,171,889639/23,ABT1055,5,2458.5,2458.5,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,-0.5,-0.89780454,-0.329408482,5
42922,18-08-2023,11,171,994772/23,ABT1055,5,2458.5,2458.5,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,-0.866025404,-0.485301963,-0.729557554,5
42922,30-08-2023,4,165,1031233/23,ABT1055,5,2458.5,2458.5,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,-0.866025404,-0.20129852,-0.85432217,5
42922,07-09-2023,6,169,1114792/23,409721,3,1772.044,1772.044,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,-1,0.988468324,-0.917583626,3
42922,22-09-2023,18,174,1174885/23,409721,3,1772.044,1772.044,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,-1,-0.968077119,-0.98867759,3
42922,26-09-2023,18,108,1186606/23,409721,3,1772.044,5316.132,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,-1,-0.848644257,-0.996658902,9
42922,17-10-2023,18,174,1279692/23,409721,3,1772.044,1772.044,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,2023,-0.866025404,-0.299363123,-0.961129784,3
